2018-05-21 00:25:51	本次不操作 eos_usdt
2018-05-21 00:25:51	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:26:52	13.949080, 13.953980, 13.652875, 13.549350
2018-05-21 00:26:52	本次不操作 eos_usdt
2018-05-21 00:26:52	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:27:53	13.941100, 13.949320, 13.637750, 13.540175
2018-05-21 00:27:53	本次不操作 eos_usdt
2018-05-21 00:27:53	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:28:54	13.933580, 13.944720, 13.641100, 13.540025
2018-05-21 00:28:54	本次不操作 eos_usdt
2018-05-21 00:28:54	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:29:56	13.935380, 13.933580, 13.676425, 13.557525
2018-05-21 00:29:56	本次不操作 eos_usdt
2018-05-21 00:29:56	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:30:57	13.948220, 13.933600, 13.676100, 13.554750
2018-05-21 00:30:57	本次不操作 eos_usdt
2018-05-21 00:30:57	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:31:59	13.970420, 13.948220, 13.681900, 13.547450
2018-05-21 00:31:59	本次不操作 eos_usdt
2018-05-21 00:31:59	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:32:59	14.002680, 13.970420, 13.695875, 13.543975
2018-05-21 00:32:59	本次不操作 eos_usdt
2018-05-21 00:32:59	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:34:01	14.047820, 14.002680, 13.708450, 13.546300
2018-05-21 00:34:01	本次不操作 eos_usdt
2018-05-21 00:34:01	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:35:03	14.089780, 14.047820, 13.721625, 13.546025
2018-05-21 00:35:03	本次不操作 eos_usdt
2018-05-21 00:35:03	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:36:04	14.105160, 14.089780, 13.694825, 13.537325
2018-05-21 00:36:04	本次不操作 eos_usdt
2018-05-21 00:36:04	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:37:05	14.111960, 14.105160, 13.704300, 13.546375
2018-05-21 00:37:05	本次不操作 eos_usdt
2018-05-21 00:37:05	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:38:07	14.110300, 14.111960, 13.705050, 13.546600
2018-05-21 00:38:07	本次不操作 eos_usdt
2018-05-21 00:38:07	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:39:08	14.099400, 14.113360, 13.704975, 13.549525
2018-05-21 00:39:08	本次不操作 eos_usdt
2018-05-21 00:39:08	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:40:10	14.079400, 14.099400, 13.692850, 13.544950
2018-05-21 00:40:10	本次不操作 eos_usdt
2018-05-21 00:40:10	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:41:11	14.075560, 14.079400, 13.698550, 13.550850
2018-05-21 00:41:11	本次不操作 eos_usdt
2018-05-21 00:41:11	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:42:13	14.068360, 14.075560, 13.702975, 13.555275
2018-05-21 00:42:13	本次不操作 eos_usdt
2018-05-21 00:42:13	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:43:14	14.064360, 14.068360, 13.704275, 13.552350
2018-05-21 00:43:14	本次不操作 eos_usdt
2018-05-21 00:43:14	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:44:15	14.050320, 14.064360, 13.684000, 13.546500
2018-05-21 00:44:15	本次不操作 eos_usdt
2018-05-21 00:44:15	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:45:16	14.040340, 14.050320, 13.679900, 13.544900
2018-05-21 00:45:16	本次不操作 eos_usdt
2018-05-21 00:45:16	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:46:17	14.038160, 14.040340, 13.690075, 13.540725
2018-05-21 00:46:17	本次不操作 eos_usdt
2018-05-21 00:46:17	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:47:29	14.036540, 14.038160, 13.683150, 13.533125
2018-05-21 00:47:29	本次不操作 eos_usdt
2018-05-21 00:47:29	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:48:30	14.023680, 14.026140, 13.659425, 13.526875
2018-05-21 00:48:30	本次不操作 eos_usdt
2018-05-21 00:48:30	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:49:31	14.023680, 14.023680, 13.659800, 13.534775
2018-05-21 00:49:31	本次不操作 eos_usdt
2018-05-21 00:49:31	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:50:32	14.023660, 14.023680, 13.674650, 13.535225
2018-05-21 00:50:32	本次不操作 eos_usdt
2018-05-21 00:50:32	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:51:33	14.011400, 14.023660, 13.684125, 13.557150
2018-05-21 00:51:33	本次不操作 eos_usdt
2018-05-21 00:51:33	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:52:34	14.008000, 14.011400, 13.696150, 13.561400
2018-05-21 00:52:34	本次不操作 eos_usdt
2018-05-21 00:52:34	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:53:34	14.019060, 14.008000, 13.696475, 13.555900
2018-05-21 00:53:34	本次不操作 eos_usdt
2018-05-21 00:53:34	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:54:36	14.035060, 14.019060, 13.701100, 13.554350
2018-05-21 00:54:36	本次不操作 eos_usdt
2018-05-21 00:54:36	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:55:39	14.048760, 14.031520, 13.703900, 13.553975
2018-05-21 00:55:39	本次不操作 eos_usdt
2018-05-21 00:55:39	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:56:40	14.062740, 14.048440, 13.707650, 13.557375
2018-05-21 00:56:40	ERROR	('raw write() returned invalid length 72 (should have been between 0 and 41)',)
2018-05-21 00:57:41	14.078820, 14.062740, 13.717225, 13.557200
2018-05-21 00:57:41	本次不操作 eos_usdt
2018-05-21 00:57:41	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:58:42	14.093760, 14.078820, 13.719525, 13.557025
2018-05-21 00:58:42	本次不操作 eos_usdt
2018-05-21 00:58:42	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 00:59:43	14.110140, 14.093760, 13.724975, 13.546800
2018-05-21 00:59:43	本次不操作 eos_usdt
2018-05-21 00:59:43	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:00:44	14.120880, 14.110140, 13.727525, 13.555950
2018-05-21 01:00:44	本次不操作 eos_usdt
2018-05-21 01:00:44	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:01:46	14.130520, 14.120880, 13.734075, 13.557900
2018-05-21 01:01:46	本次不操作 eos_usdt
2018-05-21 01:01:46	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
