2018-05-20 23:29:23	开始测试...
2018-05-20 23:29:23	初始资金池为 3000
2018-05-20 23:29:25	13.607240, 13.597980, 13.553600, 13.548900
2018-05-20 23:29:25	本次不操作 eos_usdt
2018-05-20 23:29:25	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:30:26	13.616440, 13.607240, 13.559500, 13.554825
2018-05-20 23:30:26	本次不操作 eos_usdt
2018-05-20 23:30:26	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:31:27	13.624580, 13.614580, 13.547925, 13.540425
2018-05-20 23:31:27	本次不操作 eos_usdt
2018-05-20 23:31:27	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:32:28	13.632740, 13.624580, 13.548325, 13.549025
2018-05-20 23:32:28	本次不操作 eos_usdt
2018-05-20 23:32:28	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:33:32	13.645060, 13.634500, 13.544725, 13.546975
2018-05-20 23:33:32	本次不操作 eos_usdt
2018-05-20 23:33:32	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:34:33	13.647160, 13.646160, 13.550425, 13.547675
2018-05-20 23:34:33	本次不操作 eos_usdt
2018-05-20 23:34:33	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:35:35	13.653020, 13.647160, 13.544100, 13.539100
2018-05-20 23:35:35	本次不操作 eos_usdt
2018-05-20 23:35:35	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:36:36	13.657280, 13.653020, 13.539125, 13.533800
2018-05-20 23:36:36	本次不操作 eos_usdt
2018-05-20 23:36:36	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:37:38	13.666980, 13.657980, 13.545875, 13.538375
2018-05-20 23:37:38	本次不操作 eos_usdt
2018-05-20 23:37:38	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:38:39	13.675000, 13.666980, 13.546900, 13.536900
2018-05-20 23:38:39	本次不操作 eos_usdt
2018-05-20 23:38:39	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:39:40	13.682620, 13.675140, 13.546175, 13.540250
2018-05-20 23:39:40	本次不操作 eos_usdt
2018-05-20 23:39:40	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:40:41	13.689720, 13.682620, 13.553475, 13.539625
2018-05-20 23:40:41	本次不操作 eos_usdt
2018-05-20 23:40:41	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:41:43	13.698060, 13.689660, 13.554250, 13.538725
2018-05-20 23:41:43	本次不操作 eos_usdt
2018-05-20 23:41:43	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:42:44	13.704060, 13.698060, 13.554000, 13.539200
